age,friv
480.477,28185709060.594387
480.476,28185545427.59346
480.475,28185381946.925816
480.474,28185218618.55634
480.473,28185055442.44993
480.472,28184892418.571487
480.471,28184729546.885918
480.47,28184566827.358147
480.469,28184404259.95309
480.468,28184241844.635674
480.467,28184079581.37083
480.466,28183917470.123505
480.465,28183755510.858646
480.464,28183593703.54119
480.463,28183432048.13612
480.462,28183270544.608383
480.461,28183109192.92295
480.46,28182947993.044815
480.459,28182786944.938946
480.458,28182626048.570343
480.457,28182465303.90399
480.456,28182304710.9049
480.455,28182144269.538082
480.454,28181983979.76855
480.453,28181823841.56132
480.452,28181663854.88142
480.451,28181504019.69389
480.45,28181344335.963764
480.449,28181184803.656086
480.448,28181025422.73592
480.447,28180866193.168316
480.446,28180707114.918343
480.445,28180548187.951065
480.444,28180389412.231567
480.443,28180230787.724922
480.442,28180072314.396233
480.441,28179913992.210594
480.44,28179755821.1331
480.439,28179597801.128864
480.438,28179439932.162994
480.437,28179282214.200626
480.436,28179124647.20687
480.435,28178967231.146877
480.434,28178809965.98577
480.433,28178652851.688705
480.432,28178495888.22083
480.431,28178339075.547306
480.43,28178182413.633297
480.429,28178025902.443974
480.428,28177869541.944515
480.427,28177713332.1001
480.426,28177557272.875916
480.425,28177401364.23717
480.424,28177245606.149055
480.423,28177089998.576786
480.422,28176934541.485565
480.421,28176779234.840626
480.42,28176624078.60719
480.419,28176469072.750492
480.418,28176314217.23577
480.417,28176159512.02827
480.416,28176004957.093246
480.415,28175850552.395954
480.414,28175696297.90166
480.413,28175542193.575626
480.412,28175388239.38314
480.411,28175234435.289486
480.41,28175080781.25995
480.409,28174927277.259815
480.408,28174773923.2544
480.407,28174620719.209007
480.406,28174467665.08895
480.405,28174314760.85955
480.404,28174162006.486134
480.403,28174009401.934032
480.402,28173856947.16859
480.401,28173704642.155144
480.4,28173552486.859055
480.399,28173400481.24567
480.398,28173248625.28036
480.397,28173096918.9285
480.396,28172945362.155457
480.395,28172793954.926617
480.394,28172642697.207375
480.393,28172491588.963123
480.392,28172340630.159252
480.391,28172189820.76118
480.39,28172039160.73432
480.389,28171888650.044094
480.388,28171738288.655922
480.387,28171588076.535248
480.386,28171438013.6475
480.385,28171288099.958122
480.384,28171138335.43257
480.383,28170988720.036304
480.382,28170839253.734787
480.381,28170689936.49348
480.38,28170540768.27787
480.379,28170391749.053436
480.378,28170242878.785664
480.377,28170094157.440056
480.376,28169945584.982098
480.375,28169797161.377316
480.374,28169648886.591213
480.373,28169500760.58931
480.372,28169352783.337128
480.371,28169204954.800213
480.37,28169057274.944088
480.369,28168909743.734306
480.368,28168762361.13642
480.367,28168615127.115986
480.366,28168468041.638565
480.365,28168321104.669727
480.364,28168174316.175045
480.363,28168027676.120106
480.362,28167881184.470497
480.361,28167734841.19181
480.36,28167588646.24965
480.359,28167442599.609615
480.358,28167296701.23733
480.357,28167150951.098408
480.356,28167005349.158478
480.355,28166859895.383167
480.354,28166714589.738113
480.353,28166569432.18897
480.352,28166424422.70137
480.351,28166279561.240986
480.35,28166134847.77348
480.349,28165990282.26451
480.348,28165845864.679768
480.347,28165701594.98492
480.346,28165557473.14566
480.345,28165413499.127686
480.344,28165269672.896687
480.343,28165125994.418385
480.342,28164982463.658474
480.341,28164839080.582695
480.34,28164695845.156754
480.339,28164552757.346394
480.338,28164409817.117348
480.337,28164267024.435356
480.336,28164124379.266186
480.335,28163981881.575565
480.334,28163839531.329277
480.333,28163697328.493088
480.332,28163555273.03277
480.331,28163413364.914097
480.33,28163271604.10287
480.329,28163129990.564877
480.328,28162988524.26591
480.327,28162847205.17179
480.326,28162706033.24832
480.325,28162565008.46132
480.324,28162424130.776608
480.323,28162283400.160023
480.322,28162142816.577408
480.321,28162002379.99459
480.32,28161862090.37743
480.319,28161721947.691784
480.318,28161581951.90351
480.317,28161442102.978477
480.316,28161302400.88256
480.315,28161162845.58164
480.314,28161023437.0416
480.313,28160884175.22834
480.312,28160745060.107758
480.311,28160606091.645752
480.31,28160467269.80824
480.309,28160328594.561134
480.308,28160190065.87037
480.307,28160051683.70187
480.306,28159913448.021572
480.305,28159775358.79542
480.304,28159637415.989357
480.303,28159499619.569347
480.302,28159361969.50135
480.301,28159224465.751328
480.3,28159087108.285263
480.299,28158949897.069126
480.298,28158812832.06891
480.297,28158675913.2506
480.296,28158539140.5802
480.295,28158402514.023716
480.294,28158266033.54716
480.293,28158129699.11655
480.292,28157993510.6979
480.291,28157857468.25725
480.29,28157721571.76063
480.289,28157585821.17409
480.288,28157450216.463673
480.287,28157314757.595432
480.286,28157179444.53543
480.285,28157044277.249733
480.284,28156909255.70442
480.283,28156774379.86556
480.282,28156639649.69925
480.281,28156505065.17157
480.28,28156370626.248623
480.279,28156236332.89652
480.278,28156102185.081367
480.277,28155968182.769276
480.276,28155834325.92638
480.275,28155700614.518795
480.274,28155567048.51267
480.273,28155433627.874138
480.272,28155300352.569347
480.271,28155167222.564453
480.27,28155034237.825623
480.269,28154901398.319008
480.268,28154768704.010796
480.267,28154636154.867157
480.266,28154503750.854275
480.265,28154371491.938347
480.264,28154239378.085564
480.263,28154107409.26214
480.262,28153975585.43427
480.261,28153843906.568188
480.26,28153712372.630104
480.259,28153580983.586246
480.258,28153449739.402855
480.257,28153318640.046165
480.256,28153187685.482433
480.255,28153056875.677906
480.254,28152926210.598843
480.253,28152795690.211506
480.252,28152665314.482174
480.251,28152535083.377125
480.25,28152404996.862637
480.249,28152275054.905006
480.248,28152145257.470528
480.247,28152015604.525505
480.246,28151886096.03625
480.245,28151756731.96907
480.244,28151627512.290295
480.243,28151498436.966244
480.242,28151369505.96326
480.241,28151240719.247677
480.24,28151112076.785847
480.239,28150983578.544113
480.238,28150855224.488846
480.237,28150727014.586407
480.236,28150598948.80316
480.235,28150471027.105484
480.234,28150343249.459774
480.233,28150215615.83241
480.232,28150088126.18979
480.231,28149960780.498314
480.23,28149833578.724396
480.229,28149706520.834442
480.228,28149579606.79488
480.227,28149452836.572136
480.226,28149326210.132637
480.225,28149199727.44283
480.224,28149073388.469154
480.223,28148947193.178074
480.222,28148821141.536037
480.221,28148695233.5095
480.22,28148569469.06495
480.219,28148443848.168854
480.218,28148318370.787697
480.217,28148193036.88796
480.216,28148067846.43615
480.215,28147942799.398766
480.214,28147817895.74231
480.213,28147693135.4333
480.212,28147568518.438255
480.211,28147444044.723705
480.21,28147319714.256172
480.209,28147195527.00221
480.208,28147071482.928345
480.207,28146947582.00115
480.206,28146823824.187157
480.205,28146700209.452946
480.204,28146576737.765083
480.203,28146453409.09014
480.202,28146330223.394707
480.201,28146207180.645363
480.2,28146084280.80871
480.199,28145961523.851345
480.198,28145838909.739872
480.197,28145716438.440903
480.196,28145594109.921066
480.195,28145471924.14698
480.194,28145349881.085274
480.193,28145227980.70259
480.192,28145106222.96557
480.191,28144984607.840866
480.19,28144863135.295128
480.189,28144741805.29503
480.188,28144620617.807228
480.187,28144499572.798397
480.186,28144378670.235233
480.185,28144257910.084408
480.184,28144137292.312626
480.183,28144016816.88657
480.182,28143896483.772964
480.181,28143776292.93851
480.18,28143656244.349937
480.179,28143536337.973953
480.178,28143416573.777294
480.177,28143296951.726704
480.176,28143177471.788918
480.175,28143058133.930687
480.174,28142938938.118767
480.173,28142819884.31992
480.172,28142700972.50091
480.171,28142582202.628517
480.17,28142463574.66952
480.169,28142345088.5907
480.168,28142226744.358852
480.167,28142108541.940773
480.166,28141990481.30327
480.165,28141872562.413147
480.164,28141754785.237236
480.163,28141637149.742344
480.162,28141519655.895313
480.161,28141402303.66297
480.16,28141285093.01216
480.159,28141168023.909733
480.158,28141051096.32254
480.157,28140934310.217438
480.156,28140817665.561302
480.155,28140701162.321
480.154,28140584800.46341
480.153,28140468579.955418
480.152,28140352500.763916
480.151,28140236562.8558
480.15,28140120766.19798
480.149,28140005110.757355
480.148,28139889596.500843
480.147,28139774223.39537
480.146,28139658991.407867
480.145,28139543900.50527
480.144,28139428950.654507
480.143,28139314141.822533
480.142,28139199473.9763
480.141,28139084947.082764
480.14,28138970561.1089
480.139,28138856316.021675
480.138,28138742211.78806
480.137,28138628248.375046
480.136,28138514425.74962
480.135,28138400743.87878
480.134,28138287202.72953
480.133,28138173802.268875
480.132,28138060542.46383
480.131,28137947423.281418
480.13,28137834444.688663
480.129,28137721606.652603
480.128,28137608909.140278
480.127,28137496352.118725
480.126,28137383935.555004
480.125,28137271659.41617
480.124,28137159523.669285
480.123,28137047528.28142
480.122,28136935673.219666
480.121,28136823958.45108
480.12,28136712383.942772
480.119,28136600949.661827
480.118,28136489655.575348
480.117,28136378501.650436
480.116,28136267487.854218
480.115,28136156614.1538
480.114,28136045880.51632
480.113,28135935286.90891
480.112,28135824833.29869
480.111,28135714519.652824
480.11,28135604345.938457
480.109,28135494312.12274
480.108,28135384418.172848
480.107,28135274664.055935
480.106,28135165049.739185
480.105,28135055575.189777
480.104,28134946240.3749
480.103,28134837045.261745
480.102,28134727989.81752
480.101,28134619074.009426
480.1,28134510297.804672
480.099,28134401661.170475
480.098,28134293164.07407
480.097,28134184806.482677
480.096,28134076588.363537
480.095,28133968509.683887
480.094,28133860570.410988
480.093,28133752770.51209
480.092,28133645109.95445
480.091,28133537588.705345
480.09,28133430206.732037
480.089,28133322964.00182
480.088,28133215860.48197
480.087,28133108896.139786
480.086,28133002070.94255
480.085,28132895384.85759
480.084,28132788837.852203
480.083,28132682429.89371
480.082,28132576160.949436
480.081,28132470030.98671
480.08,28132364039.97286
480.079,28132258187.87523
480.078,28132152474.661175
480.077,28132046900.298042
480.076,28131941464.753193
480.075,28131836167.994
480.074,28131731009.987827
480.073,28131625990.702057
480.072,28131521110.104073
480.071,28131416368.161263
480.07,28131311764.841034
480.069,28131207300.11078
480.068,28131102973.937912
480.067,28130998786.289845
480.066,28130894737.134007
480.065,28130790826.437813
480.064,28130687054.168713
480.063,28130583420.294136
480.062,28130479924.781536
480.061,28130376567.598362
480.06,28130273348.71207
480.059,28130170268.09012
480.058,28130067325.699997
480.057,28129964521.509167
480.056,28129861855.485115
480.055,28129759327.595337
480.054,28129656937.807323
480.053,28129554686.088573
480.052,28129452572.4066
480.051,28129350596.728912
480.05,28129248759.023037
480.049,28129147059.25649
480.048,28129045497.396812
480.047,28128944073.411537
480.046,28128842787.26822
480.045,28128741638.934395
480.044,28128640628.37764
480.043,28128539755.5655
480.042,28128439020.46555
480.041,28128338423.04537
480.04,28128237963.27253
480.039,28128137641.11463
480.038,28128037456.53926
480.037,28127937409.51402
480.036,28127837500.00651
480.035,28127737727.984352
480.034,28127638093.415165
480.033,28127538596.266563
480.032,28127439236.50619
480.031,28127340014.101673
480.03,28127240929.020657
480.029,28127141981.230793
480.028,28127043170.699738
480.027,28126944497.395145
480.026,28126845961.284695
480.025,28126747562.33605
480.024,28126649300.5169
480.023,28126551175.794918
480.022,28126453188.137806
480.021,28126355337.513264
480.02,28126257623.888992
480.019,28126160047.2327
480.018,28126062607.512104
480.017,28125965304.69493
480.016,28125868138.748913
480.015,28125771109.641773
480.014,28125674217.341263
480.013,28125577461.81513
480.012,28125480843.031124
480.011,28125384360.957005
480.01,28125288015.560535
480.009,28125191806.809498
480.008,28125095734.671658
480.007,28124999799.114807
480.006,28124904000.10674
480.005,28124808337.615242
480.004,28124712811.60813
480.003,28124617422.0532
480.002,28124522168.91827
480.001,28124427052.17116
480.0,28124332071.779705
479.999,28124237227.71173
479.998,28124142519.935085
479.997,28124047948.417606
479.996,28123953513.127136
479.995,28123859221.286568
479.994,28123765072.8638
479.993,28123671067.826756
479.992,28123577206.14336
479.991,28123483487.78266
479.99,28123389912.713737
479.989,28123296480.905655
479.988,28123203192.327465
479.987,28123110046.948204
479.986,28123017044.73686
479.985,28122924185.662426
479.984,28122831469.693867
479.983,28122738896.80012
479.982,28122646466.950115
479.981,28122554180.112747
479.98,28122462036.256893
479.979,28122370035.35142
479.978,28122278177.365173
479.977,28122186462.266968
479.976,28122094890.025608
479.975,28122003460.60988
479.974,28121912173.98855
479.973,28121821030.130356
479.972,28121730029.004036
479.971,28121639170.5783
479.97,28121548454.821842
479.969,28121457881.703335
479.968,28121367451.191444
479.967,28121277163.2548
479.966,28121187017.86203
479.965,28121097014.981754
479.964,28121007154.58255
479.963,28120917436.633003
479.962,28120827861.101665
479.961,28120738427.957092
479.96,28120649137.1678
479.959,28120559988.702316
479.958,28120470982.529125
479.957,28120382118.61672
479.956,28120293396.933567
479.955,28120204817.448124
479.954,28120116380.128822
479.953,28120028084.944103
479.952,28119939931.862366
479.951,28119851920.852016
479.95,28119764051.88144
479.949,28119676324.91901
479.948,28119588739.93308
479.947,28119501296.892
479.946,28119413995.76411
479.945,28119326836.517715
479.944,28119239819.12114
479.943,28119152943.54268
479.942,28119066209.750618
479.941,28118979617.71322
479.94,28118893167.398758
479.939,28118806858.77547
479.938,28118720691.811607
479.937,28118634666.47539
479.936,28118548782.735043
479.935,28118463040.55876
479.934,28118377439.91475
479.933,28118291980.771194
479.932,28118206663.09626
479.931,28118121486.85812
479.93,28118036452.024925
479.929,28117951558.564823
479.928,28117866806.44595
479.927,28117782195.636425
479.926,28117697726.104374
479.925,28117613397.817898
479.924,28117529210.745106
479.923,28117445164.854073
479.922,28117361260.11289
479.921,28117277496.489616
479.92,28117193873.952335
479.919,28117110392.46909
479.918,28117027052.00793
479.917,28116943852.5369
479.916,28116860794.024025
479.915,28116777876.43733
479.914,28116695099.74483
479.913,28116612463.91454
479.912,28116529968.914455
479.911,28116447614.712574
479.91,28116365401.276882
479.909,28116283328.575363
479.908,28116201396.575985
479.907,28116119605.246716
479.906,28116037954.555523
479.905,28115956444.470352
479.904,28115875074.959152
479.903,28115793845.98987
479.902,28115712757.53043
479.901,28115631809.54878
479.9,28115551002.01282
479.899,28115470334.890484
479.898,28115389808.14968
479.897,28115309421.758324
479.896,28115229175.684303
479.895,28115149069.895515
479.894,28115069104.35986
479.893,28114989279.045223
479.892,28114909593.91947
479.891,28114830048.950504
479.89,28114750644.106174
479.889,28114671379.35436
479.888,28114592254.662914
479.887,28114513269.999706
479.886,28114434425.33258
479.885,28114355720.629387
479.884,28114277155.85798
479.883,28114198730.9862
479.882,28114120445.981876
479.881,28114042300.812847
479.88,28113964295.44695
479.879,28113886429.852
479.878,28113808703.99583
479.877,28113731117.84626
479.876,28113653671.371098
479.875,28113576364.53817
479.874,28113499197.31527
479.873,28113422169.670223
479.872,28113345281.570824
479.871,28113268532.984875
479.87,28113191923.880177
479.869,28113115454.224525
479.868,28113039123.985714
479.867,28112962933.131542
479.866,28112886881.62978
479.865,28112810969.44823
479.864,28112735196.554672
479.863,28112659562.91689
479.862,28112584068.50265
479.861,28112508713.27975
479.86,28112433497.21596
479.859,28112358420.279053
479.858,28112283482.436802
479.857,28112208683.65698
479.856,28112134023.907345
479.855,28112059503.155674
479.854,28111985121.369736
479.853,28111910878.517292
479.852,28111836774.56611
479.851,28111762809.48394
479.85,28111688983.23856
479.849,28111615295.79772
479.848,28111541747.12919
479.847,28111468337.200714
479.846,28111395065.980057
479.845,28111321933.434975
479.844,28111248939.533226
479.843,28111176084.242558
479.842,28111103367.53074
479.841,28111030789.36551
479.84,28110958349.714638
479.839,28110886048.545853
479.838,28110813885.82694
479.837,28110741861.525627
479.836,28110669975.60968
479.835,28110598228.04685
479.834,28110526618.80488
479.833,28110455147.851532
479.832,28110383815.154556
479.831,28110312620.681705
479.83,28110241564.400726
479.829,28110170646.27938
479.828,28110099866.285416
479.827,28110029224.386597
479.826,28109958720.550663
479.825,28109888354.74537
479.824,28109818126.938484
479.823,28109748037.097748
479.822,28109678085.190933
479.821,28109608271.18578
479.82,28109538595.050056
479.819,28109469056.751522
479.818,28109399656.257927
479.817,28109330393.53705
479.816,28109261268.55663
479.815,28109192281.28443
479.814,28109123431.688236
479.813,28109054719.735794
479.812,28108986145.394875
479.811,28108917708.633244
479.81,28108849409.418667
479.809,28108781247.718918
479.808,28108713223.501766
479.807,28108645336.73498
479.806,28108577587.38634
479.805,28108509975.42362
479.804,28108442500.81459
479.803,28108375163.527027
479.802,28108307963.528725
479.801,28108240900.78745
479.8,28108173975.27099
479.799,28108107186.947136
479.798,28108040535.78367
479.797,28107974021.74837
479.796,28107907644.809048
479.795,28107841404.93348
479.794,28107775302.089474
479.793,28107709336.244804
479.792,28107643507.367294
479.791,28107577815.424732
479.79,28107512260.38492
479.789,28107446842.215664
479.788,28107381560.884777
479.787,28107316416.36006
479.786,28107251408.609325
479.785,28107186537.60039
479.784,28107121803.301075
479.783,28107057205.679195
479.782,28106992744.702568
479.781,28106928420.33902
479.78,28106864232.55638
479.779,28106800181.32247
479.778,28106736266.605137
479.777,28106672488.372196
479.776,28106608846.591496
479.775,28106545341.230873
479.774,28106481972.258167
479.773,28106418739.641228
479.772,28106355643.3479
479.771,28106292683.34603
479.77,28106229859.603485
479.769,28106167172.08811
479.768,28106104620.767765
479.767,28106042205.610317
479.766,28105979926.583633
479.765,28105917783.65558
479.764,28105855776.794014
479.763,28105793905.966835
479.762,28105732171.141903
479.761,28105670572.2871
479.76,28105609109.370323
479.759,28105547782.359447
479.758,28105486591.22237
479.757,28105425535.92698
479.756,28105364616.441177
479.755,28105303832.73286
479.754,28105243184.76993
479.753,28105182672.520306
479.752,28105122295.951885
479.751,28105062055.032593
479.75,28105001949.730335
479.749,28104941980.013046
479.748,28104882145.848637
479.747,28104822447.205044
479.746,28104762884.050198
479.745,28104703456.352036
479.744,28104644164.078495
479.743,28104585007.197514
479.742,28104525985.677048
479.741,28104467099.485035
479.74,28104408348.58944
479.739,28104349732.958218
479.738,28104291252.559326
479.737,28104232907.36073
479.736,28104174697.330402
479.735,28104116622.436314
479.734,28104058682.646446
479.733,28104000877.928772
479.732,28103943208.25128
479.731,28103885673.581955
479.73,28103828273.888798
479.729,28103771009.139797
479.728,28103713879.302963
479.727,28103656884.346283
479.726,28103600024.237778
479.725,28103543298.94546
479.724,28103486708.437344
479.723,28103430252.681454
479.722,28103373931.645805
479.721,28103317745.298435
479.72,28103261693.607384
479.719,28103205776.540672
479.718,28103149994.066357
479.717,28103094346.152473
479.716,28103038832.767075
479.715,28102983453.878223
479.714,28102928209.453968
479.713,28102873099.462376
479.712,28102818123.871513
479.711,28102763282.649456
479.71,28102708575.76427
479.709,28102654003.18405
479.708,28102599564.876873
479.707,28102545260.81083
479.706,28102491090.95401
479.705,28102437055.27452
479.704,28102383153.74046
479.703,28102329386.319935
479.702,28102275752.981052
479.701,28102222253.69194
479.7,28102168888.420715
479.699,28102115657.135494
479.698,28102062559.80442
479.697,28102009596.395622
479.696,28101956766.87723
479.695,28101904071.217403
479.694,28101851509.38429
479.693,28101799081.34603
479.692,28101746787.07079
479.691,28101694626.52673
479.69,28101642599.68202
479.689,28101590706.504826
479.688,28101538946.963333
479.687,28101487321.02572
479.686,28101435828.66017
479.685,28101384469.834877
479.684,28101333244.518036
479.683,28101282152.677845
479.682,28101231194.282513
479.681,28101180369.300247
479.68,28101129677.699265
479.679,28101079119.44779
479.678,28101028694.51404
479.677,28100978402.866245
479.676,28100928244.47265
479.675,28100878219.301483
479.674,28100828327.32099
479.673,28100778568.499424
479.672,28100728942.805042
479.671,28100679450.206093
479.67,28100630090.670853
479.669,28100580864.167583
479.668,28100531770.664562
479.667,28100482810.130062
479.666,28100433982.532383
479.665,28100385287.839798
479.664,28100336726.020607
479.663,28100288297.043114
479.662,28100240000.875618
479.661,28100191837.48643
479.66,28100143806.84387
479.659,28100095908.916245
479.658,28100048143.67189
479.657,28100000511.079132
479.656,28099953011.10631
479.655,28099905643.72176
479.654,28099858408.893826
479.653,28099811306.590862
479.652,28099764336.781223
479.651,28099717499.433273
479.65,28099670794.51537
479.649,28099624221.99589
479.648,28099577781.84322
479.647,28099531474.025723
479.646,28099485298.511795
479.645,28099439255.269833
479.644,28099393344.268227
479.643,28099347565.47538
479.642,28099301918.85971
479.641,28099256404.389618
479.64,28099211022.033527
479.639,28099165771.75986
479.638,28099120653.537052
479.637,28099075667.333538
479.636,28099030813.11775
479.635,28098986090.85813
479.634,28098941500.523144
479.633,28098897042.081238
479.632,28098852715.50087
479.631,28098808520.75051
479.63,28098764457.798637
479.629,28098720526.61372
479.628,28098676727.164246
479.627,28098633059.4187
479.626,28098589523.34558
479.625,28098546118.91338
479.624,28098502846.090607
479.623,28098459704.845768
479.622,28098416695.147385
479.621,28098373816.963974
479.62,28098331070.264065
479.619,28098288455.01618
479.618,28098245971.188866
479.617,28098203618.75066
479.616,28098161397.670116
479.615,28098119307.915787
479.614,28098077349.456226
479.613,28098035522.26
479.612,28097993826.29568
479.611,28097952261.53184
479.61,28097910827.93707
479.609,28097869525.479942
479.608,28097828354.12906
479.607,28097787313.853016
479.606,28097746404.62041
479.605,28097705626.39986
479.604,28097664979.159977
479.603,28097624462.869377
479.602,28097584077.496693
479.601,28097543823.010544
479.6,28097503699.37958
479.599,28097463706.572437
479.598,28097423844.55776
479.597,28097384113.304207
479.596,28097344512.780437
479.595,28097305042.955112
479.594,28097265703.796906
479.593,28097226495.274494
479.592,28097187417.35656
479.591,28097148470.011776
479.59,28097109653.208862
479.589,28097070966.91649
479.588,28097032411.10338
479.587,28096993985.738235
479.586,28096955690.789776
479.585,28096917526.226715
479.584,28096879492.017796
479.583,28096841588.131733
479.582,28096803814.537262
479.581,28096766171.20315
479.58,28096728658.098133
479.579,28096691275.190956
479.578,28096654022.450397
479.577,28096616899.845215
479.576,28096579907.344185
479.575,28096543044.91608
479.574,28096506312.529686
479.573,28096469710.153797
479.572,28096433237.757206
479.571,28096396895.30871
479.57,28096360682.77712
479.569,28096324600.131245
479.568,28096288647.339905
479.567,28096252824.37192
479.566,28096217131.196133
479.565,28096181567.781364
479.564,28096146134.096466
479.563,28096110830.110275
479.562,28096075655.791656
479.561,28096040611.109455
479.56,28096005696.032543
479.559,28095970910.52979
479.558,28095936254.570072
479.557,28095901728.12227
479.556,28095867331.15527
479.555,28095833063.637966
479.554,28095798925.539265
479.553,28095764916.828056
479.552,28095731037.473263
479.551,28095697287.443794
479.55,28095663666.708576
479.549,28095630175.236538
479.548,28095596812.996613
479.547,28095563579.957737
479.546,28095530476.08886
479.545,28095497501.35894
479.544,28095464655.73692
479.543,28095431939.191765
479.542,28095399351.69245
479.541,28095366893.207954
479.54,28095334563.70725
479.539,28095302363.159325
479.538,28095270291.53317
479.537,28095238348.79779
479.536,28095206534.92218
479.535,28095174849.87536
479.534,28095143293.62634
479.533,28095111866.144135
479.532,28095080567.397785
479.531,28095049397.356316
479.53,28095018355.98877
479.529,28094987443.264194
479.528,28094956659.15164
479.527,28094926003.620155
479.526,28094895476.638813
479.525,28094865078.17667
479.524,28094834808.202816
479.523,28094804666.686317
479.522,28094774653.59627
479.521,28094744768.901764
479.52,28094715012.5719
479.519,28094685384.57577
479.518,28094655884.882507
479.517,28094626513.4612
479.516,28094597270.28099
479.515,28094568155.310993
479.514,28094539168.520348
479.513,28094510309.8782
479.512,28094481579.353683
479.511,28094452976.91596
479.51,28094424502.53418
479.509,28094396156.177505
479.508,28094367937.81511
479.507,28094339847.41617
479.506,28094311884.949863
479.505,28094284050.385376
479.504,28094256343.691902
479.503,28094228764.838646
479.502,28094201313.7948
479.501,28094173990.52959
479.5,28094146795.01222
479.499,28094119727.211918
479.498,28094092787.09791
479.497,28094065974.63944
479.496,28094039289.805737
479.495,28094012718.04575
479.494,28093986259.32871
479.493,28093959913.623844
479.492,28093933680.900394
479.491,28093907561.125336
479.49,28093881554.265667
479.489,28093855660.288372
479.488,28093829879.160515
479.487,28093804210.84921
479.486,28093778655.321644
479.485,28093753212.54506
479.484,28093727882.486755
479.483,28093702665.114105
479.482,28093677560.39452
479.481,28093652568.295486
479.48,28093627688.784546
479.479,28093602921.829296
479.478,28093578267.397396
479.477,28093553725.45656
479.476,28093529295.97455
479.475,28093504978.919197
479.474,28093480774.25838
479.473,28093456681.96005
479.472,28093432701.99218
479.471,28093408834.322815
479.47,28093385078.92007
479.469,28093361435.752083
479.468,28093337904.787064
479.467,28093314485.993275
479.466,28093291179.33902
479.465,28093267984.792652
479.464,28093244902.322594
479.463,28093221931.897297
479.462,28093199073.48528
479.461,28093176327.055103
479.46,28093153692.57538
479.459,28093131170.014763
479.458,28093108759.34196
479.457,28093086460.525734
479.456,28093064273.534878
479.455,28093042198.33825
479.454,28093020234.904747
479.453,28092998383.203304
479.452,28092976643.202915
479.451,28092955014.872623
479.45,28092933498.18149
479.449,28092912093.09865
479.448,28092890799.593277
479.447,28092869617.634575
479.446,28092848547.19181
479.445,28092827588.234264
479.444,28092806740.731297
479.443,28092786004.65229
479.442,28092765379.96666
479.441,28092744866.64389
479.44,28092724464.65349
479.439,28092704173.964996
479.438,28092683994.548016
479.437,28092663926.372173
479.436,28092643969.407146
479.435,28092624123.62265
479.434,28092604388.988426
479.433,28092584765.474277
479.432,28092565253.050022
479.431,28092545851.68554
479.43,28092526561.35073
479.429,28092507382.015537
479.428,28092488313.649944
479.427,28092469356.223972
479.426,28092450509.707676
479.425,28092431774.071144
479.424,28092413149.28451
479.423,28092394635.317936
479.422,28092376232.14162
479.421,28092357939.725803
479.42,28092339758.040756
479.419,28092321687.056774
479.418,28092303726.744213
479.417,28092285877.073433
479.416,28092268138.01485
479.415,28092250509.538906
479.414,28092232991.616077
479.413,28092215584.21686
479.412,28092198287.31181
479.411,28092181100.8715
479.41,28092164024.86653
479.409,28092147059.267544
479.408,28092130204.045204
479.407,28092113459.170223
479.406,28092096824.61333
479.405,28092080300.345284
479.404,28092063886.336887
479.403,28092047582.558964
479.402,28092031388.982365
479.401,28092015305.57798
479.4,28091999332.316727
479.399,28091983469.169548
479.398,28091967716.107426
479.397,28091952073.10135
479.396,28091936540.122364
479.395,28091921117.14153
479.394,28091905804.129932
479.393,28091890601.058693
479.392,28091875507.898964
479.391,28091860524.621914
479.39,28091845651.19874
479.389,28091830887.600677
479.388,28091816233.79899
479.387,28091801689.76494
479.386,28091787255.469856
479.385,28091772930.88507
479.384,28091758715.981945
479.383,28091744610.73187
479.382,28091730615.10626
479.381,28091716729.076553
479.38,28091702952.614216
479.379,28091689285.690746
479.378,28091675728.27766
479.377,28091662280.34649
479.376,28091648941.868816
479.375,28091635712.816216
479.374,28091622593.160316
479.373,28091609582.87275
479.372,28091596681.925186
479.371,28091583890.289307
479.37,28091571207.93683
479.369,28091558634.83948
479.368,28091546170.969032
479.367,28091533816.297256
479.366,28091521570.79596
479.365,28091509434.436966
479.364,28091497407.19213
479.363,28091485489.033314
479.362,28091473679.93243
479.361,28091461979.86138
479.36,28091450388.792114
479.359,28091438906.696587
479.358,28091427533.546776
479.357,28091416269.314697
479.356,28091405113.97236
479.355,28091394067.49182
479.354,28091383129.84515
479.353,28091372301.004433
479.352,28091361580.941772
479.351,28091350969.629307
479.35,28091340467.03918
479.349,28091330073.143566
479.348,28091319787.91466
479.347,28091309611.324665
479.346,28091299543.345814
479.345,28091289583.95035
479.344,28091279733.11056
479.343,28091269990.79872
479.342,28091260356.98714
479.341,28091250831.648155
479.34,28091241414.754105
479.339,28091232106.277355
479.338,28091222906.190292
479.337,28091213814.465324
479.336,28091204831.074863
479.335,28091195955.99136
479.334,28091187189.187267
479.333,28091178530.635063
479.332,28091169980.30724
479.331,28091161538.17631
479.33,28091153204.214817
479.329,28091144978.395287
479.328,28091136860.690304
479.327,28091128851.07244
479.326,28091120949.51431
479.325,28091113155.98851
479.324,28091105470.46769
479.323,28091097892.9245
479.322,28091090423.331608
479.321,28091083061.661694
479.32,28091075807.887463
479.319,28091068661.98164
479.318,28091061623.916954
479.317,28091054693.666157
479.316,28091047871.202015
479.315,28091041156.49732
479.314,28091034549.524857
479.313,28091028050.257454
479.312,28091021658.667942
