age,friv
479.874,28113499197.31527
479.873,28113422169.670223
479.872,28113345281.570824
479.871,28113268532.984875
479.87,28113191923.880177
479.869,28113115454.224525
479.868,28113039123.985714
479.867,28112962933.131542
479.866,28112886881.62978
479.865,28112810969.44823
479.864,28112735196.554672
479.863,28112659562.91689
479.862,28112584068.50265
479.861,28112508713.27975
479.86,28112433497.21596
479.859,28112358420.279053
479.858,28112283482.436802
479.857,28112208683.65698
479.856,28112134023.907345
479.855,28112059503.155674
479.854,28111985121.369736
479.853,28111910878.517292
479.852,28111836774.56611
479.851,28111762809.48394
479.85,28111688983.23856
479.849,28111615295.79772
479.848,28111541747.12919
479.847,28111468337.200714
479.846,28111395065.980057
479.845,28111321933.434975
479.844,28111248939.533226
479.843,28111176084.242558
479.842,28111103367.53074
479.841,28111030789.36551
479.84,28110958349.714638
479.839,28110886048.545853
479.838,28110813885.82694
479.837,28110741861.525627
479.836,28110669975.60968
479.835,28110598228.04685
479.834,28110526618.80488
479.833,28110455147.851532
479.832,28110383815.154556
479.831,28110312620.681705
479.83,28110241564.400726
479.829,28110170646.27938
479.828,28110099866.285416
479.827,28110029224.386597
479.826,28109958720.550663
479.825,28109888354.74537
479.824,28109818126.938484
479.823,28109748037.097748
479.822,28109678085.190933
479.821,28109608271.18578
479.82,28109538595.050056
479.819,28109469056.751522
479.818,28109399656.257927
479.817,28109330393.53705
479.816,28109261268.55663
479.815,28109192281.28443
479.814,28109123431.688236
479.813,28109054719.735794
479.812,28108986145.394875
479.811,28108917708.633244
479.81,28108849409.418667
479.809,28108781247.718918
479.808,28108713223.501766
479.807,28108645336.73498
479.806,28108577587.38634
479.805,28108509975.42362
479.804,28108442500.81459
479.803,28108375163.527027
479.802,28108307963.528725
479.801,28108240900.78745
479.8,28108173975.27099
479.799,28108107186.947136
479.798,28108040535.78367
479.797,28107974021.74837
479.796,28107907644.809048
479.795,28107841404.93348
479.794,28107775302.089474
479.793,28107709336.244804
479.792,28107643507.367294
479.791,28107577815.424732
479.79,28107512260.38492
479.789,28107446842.215664
479.788,28107381560.884777
479.787,28107316416.36006
479.786,28107251408.609325
479.785,28107186537.60039
479.784,28107121803.301075
479.783,28107057205.679195
479.782,28106992744.702568
479.781,28106928420.33902
479.78,28106864232.55638
479.779,28106800181.32247
479.778,28106736266.605137
479.777,28106672488.372196
479.776,28106608846.591496
479.775,28106545341.230873
479.774,28106481972.258167
479.773,28106418739.641228
479.772,28106355643.3479
479.771,28106292683.34603
479.77,28106229859.603485
479.769,28106167172.08811
479.768,28106104620.767765
479.767,28106042205.610317
479.766,28105979926.583633
479.765,28105917783.65558
479.764,28105855776.794014
479.763,28105793905.966835
479.762,28105732171.141903
479.761,28105670572.2871
479.76,28105609109.370323
479.759,28105547782.359447
479.758,28105486591.22237
479.757,28105425535.92698
479.756,28105364616.441177
479.755,28105303832.73286
479.754,28105243184.76993
479.753,28105182672.520306
479.752,28105122295.951885
479.751,28105062055.032593
479.75,28105001949.730335
479.749,28104941980.013046
479.748,28104882145.848637
479.747,28104822447.205044
479.746,28104762884.050198
479.745,28104703456.352036
479.744,28104644164.078495
479.743,28104585007.197514
479.742,28104525985.677048
479.741,28104467099.485035
479.74,28104408348.58944
479.739,28104349732.958218
479.738,28104291252.559326
479.737,28104232907.36073
479.736,28104174697.330402
479.735,28104116622.436314
479.734,28104058682.646446
479.733,28104000877.928772
479.732,28103943208.25128
479.731,28103885673.581955
479.73,28103828273.888798
479.729,28103771009.139797
479.728,28103713879.302963
479.727,28103656884.346283
479.726,28103600024.237778
479.725,28103543298.94546
479.724,28103486708.437344
479.723,28103430252.681454
479.722,28103373931.645805
479.721,28103317745.298435
479.72,28103261693.607384
479.719,28103205776.540672
479.718,28103149994.066357
479.717,28103094346.152473
479.716,28103038832.767075
479.715,28102983453.878223
479.714,28102928209.453968
479.713,28102873099.462376
479.712,28102818123.871513
479.711,28102763282.649456
479.71,28102708575.76427
479.709,28102654003.18405
479.708,28102599564.876873
479.707,28102545260.81083
479.706,28102491090.95401
479.705,28102437055.27452
479.704,28102383153.74046
479.703,28102329386.319935
479.702,28102275752.981052
479.701,28102222253.69194
479.7,28102168888.420715
479.699,28102115657.135494
479.698,28102062559.80442
479.697,28102009596.395622
479.696,28101956766.87723
479.695,28101904071.217403
479.694,28101851509.38429
479.693,28101799081.34603
479.692,28101746787.07079
479.691,28101694626.52673
479.69,28101642599.68202
479.689,28101590706.504826
479.688,28101538946.963333
479.687,28101487321.02572
479.686,28101435828.66017
479.685,28101384469.834877
479.684,28101333244.518036
479.683,28101282152.677845
479.682,28101231194.282513
479.681,28101180369.300247
479.68,28101129677.699265
479.679,28101079119.44779
479.678,28101028694.51404
479.677,28100978402.866245
479.676,28100928244.47265
479.675,28100878219.301483
479.674,28100828327.32099
479.673,28100778568.499424
479.672,28100728942.805042
479.671,28100679450.206093
479.67,28100630090.670853
479.669,28100580864.167583
479.668,28100531770.664562
479.667,28100482810.130062
479.666,28100433982.532383
479.665,28100385287.839798
479.664,28100336726.020607
479.663,28100288297.043114
479.662,28100240000.875618
479.661,28100191837.48643
479.66,28100143806.84387
479.659,28100095908.916245
479.658,28100048143.67189
479.657,28100000511.079132
479.656,28099953011.10631
479.655,28099905643.72176
479.654,28099858408.893826
479.653,28099811306.590862
479.652,28099764336.781223
479.651,28099717499.433273
479.65,28099670794.51537
479.649,28099624221.99589
479.648,28099577781.84322
479.647,28099531474.025723
479.646,28099485298.511795
479.645,28099439255.269833
479.644,28099393344.268227
479.643,28099347565.47538
479.642,28099301918.85971
479.641,28099256404.389618
479.64,28099211022.033527
479.639,28099165771.75986
479.638,28099120653.537052
479.637,28099075667.333538
479.636,28099030813.11775
479.635,28098986090.85813
479.634,28098941500.523144
479.633,28098897042.081238
479.632,28098852715.50087
479.631,28098808520.75051
479.63,28098764457.798637
479.629,28098720526.61372
479.628,28098676727.164246
479.627,28098633059.4187
479.626,28098589523.34558
479.625,28098546118.91338
479.624,28098502846.090607
479.623,28098459704.845768
479.622,28098416695.147385
479.621,28098373816.963974
479.62,28098331070.264065
479.619,28098288455.01618
479.618,28098245971.188866
479.617,28098203618.75066
479.616,28098161397.670116
479.615,28098119307.915787
479.614,28098077349.456226
479.613,28098035522.26
479.612,28097993826.29568
479.611,28097952261.53184
479.61,28097910827.93707
479.609,28097869525.479942
479.608,28097828354.12906
479.607,28097787313.853016
479.606,28097746404.62041
479.605,28097705626.39986
479.604,28097664979.159977
479.603,28097624462.869377
479.602,28097584077.496693
479.601,28097543823.010544
479.6,28097503699.37958
479.599,28097463706.572437
479.598,28097423844.55776
479.597,28097384113.304207
479.596,28097344512.780437
479.595,28097305042.955112
479.594,28097265703.796906
479.593,28097226495.274494
479.592,28097187417.35656
479.591,28097148470.011776
479.59,28097109653.208862
479.589,28097070966.91649
479.588,28097032411.10338
479.587,28096993985.738235
479.586,28096955690.789776
479.585,28096917526.226715
479.584,28096879492.017796
479.583,28096841588.131733
479.582,28096803814.537262
479.581,28096766171.20315
479.58,28096728658.098133
479.579,28096691275.190956
479.578,28096654022.450397
479.577,28096616899.845215
479.576,28096579907.344185
479.575,28096543044.91608
479.574,28096506312.529686
479.573,28096469710.153797
479.572,28096433237.757206
479.571,28096396895.30871
479.57,28096360682.77712
479.569,28096324600.131245
479.568,28096288647.339905
479.567,28096252824.37192
479.566,28096217131.196133
479.565,28096181567.781364
479.564,28096146134.096466
479.563,28096110830.110275
479.562,28096075655.791656
479.561,28096040611.109455
479.56,28096005696.032543
479.559,28095970910.52979
479.558,28095936254.570072
479.557,28095901728.12227
479.556,28095867331.15527
479.555,28095833063.637966
479.554,28095798925.539265
479.553,28095764916.828056
479.552,28095731037.473263
479.551,28095697287.443794
479.55,28095663666.708576
479.549,28095630175.236538
479.548,28095596812.996613
479.547,28095563579.957737
479.546,28095530476.08886
479.545,28095497501.35894
479.544,28095464655.73692
479.543,28095431939.191765
479.542,28095399351.69245
479.541,28095366893.207954
479.54,28095334563.70725
479.539,28095302363.159325
479.538,28095270291.53317
479.537,28095238348.79779
479.536,28095206534.92218
479.535,28095174849.87536
479.534,28095143293.62634
479.533,28095111866.144135
479.532,28095080567.397785
479.531,28095049397.356316
479.53,28095018355.98877
479.529,28094987443.264194
479.528,28094956659.15164
479.527,28094926003.620155
479.526,28094895476.638813
479.525,28094865078.17667
479.524,28094834808.202816
479.523,28094804666.686317
479.522,28094774653.59627
479.521,28094744768.901764
479.52,28094715012.5719
479.519,28094685384.57577
479.518,28094655884.882507
479.517,28094626513.4612
479.516,28094597270.28099
479.515,28094568155.310993
479.514,28094539168.520348
479.513,28094510309.8782
479.512,28094481579.353683
479.511,28094452976.91596
479.51,28094424502.53418
479.509,28094396156.177505
479.508,28094367937.81511
479.507,28094339847.41617
479.506,28094311884.949863
479.505,28094284050.385376
479.504,28094256343.691902
479.503,28094228764.838646
479.502,28094201313.7948
479.501,28094173990.52959
479.5,28094146795.01222
479.499,28094119727.211918
479.498,28094092787.09791
479.497,28094065974.63944
479.496,28094039289.805737
479.495,28094012718.04575
479.494,28093986259.32871
479.493,28093959913.623844
479.492,28093933680.900394
479.491,28093907561.125336
479.49,28093881554.265667
479.489,28093855660.288372
479.488,28093829879.160515
479.487,28093804210.84921
479.486,28093778655.321644
479.485,28093753212.54506
479.484,28093727882.486755
479.483,28093702665.114105
479.482,28093677560.39452
479.481,28093652568.295486
479.48,28093627688.784546
479.479,28093602921.829296
479.478,28093578267.397396
479.477,28093553725.45656
479.476,28093529295.97455
479.475,28093504978.919197
479.474,28093480774.25838
479.473,28093456681.96005
479.472,28093432701.99218
479.471,28093408834.322815
479.47,28093385078.92007
479.469,28093361435.752083
479.468,28093337904.787064
479.467,28093314485.993275
479.466,28093291179.33902
479.465,28093267984.792652
479.464,28093244902.322594
479.463,28093221931.897297
479.462,28093199073.48528
479.461,28093176327.055103
479.46,28093153692.57538
479.459,28093131170.014763
479.458,28093108759.34196
479.457,28093086460.525734
479.456,28093064273.534878
479.455,28093042198.33825
479.454,28093020234.904747
479.453,28092998383.203304
479.452,28092976643.202915
479.451,28092955014.872623
479.45,28092933498.18149
479.449,28092912093.09865
479.448,28092890799.593277
479.447,28092869617.634575
479.446,28092848547.19181
479.445,28092827588.234264
479.444,28092806740.731297
479.443,28092786004.65229
479.442,28092765379.96666
479.441,28092744866.64389
479.44,28092724464.65349
479.439,28092704173.964996
479.438,28092683994.548016
479.437,28092663926.372173
479.436,28092643969.407146
479.435,28092624123.62265
479.434,28092604388.988426
479.433,28092584765.474277
479.432,28092565253.050022
479.431,28092545851.68554
479.43,28092526561.35073
479.429,28092507382.015537
479.428,28092488313.649944
479.427,28092469356.223972
479.426,28092450509.707676
479.425,28092431774.071144
479.424,28092413149.28451
479.423,28092394635.317936
479.422,28092376232.14162
479.421,28092357939.725803
479.42,28092339758.040756
479.419,28092321687.056774
479.418,28092303726.744213
479.417,28092285877.073433
479.416,28092268138.01485
479.415,28092250509.538906
479.414,28092232991.616077
479.413,28092215584.21686
479.412,28092198287.31181
479.411,28092181100.8715
479.41,28092164024.86653
479.409,28092147059.267544
479.408,28092130204.045204
479.407,28092113459.170223
479.406,28092096824.61333
479.405,28092080300.345284
479.404,28092063886.336887
479.403,28092047582.558964
479.402,28092031388.982365
479.401,28092015305.57798
479.4,28091999332.316727
479.399,28091983469.169548
479.398,28091967716.107426
479.397,28091952073.10135
479.396,28091936540.122364
479.395,28091921117.14153
479.394,28091905804.129932
479.393,28091890601.058693
479.392,28091875507.898964
479.391,28091860524.621914
479.39,28091845651.19874
479.389,28091830887.600677
479.388,28091816233.79899
479.387,28091801689.76494
479.386,28091787255.469856
479.385,28091772930.88507
479.384,28091758715.981945
479.383,28091744610.73187
479.382,28091730615.10626
479.381,28091716729.076553
479.38,28091702952.614216
479.379,28091689285.690746
479.378,28091675728.27766
479.377,28091662280.34649
479.376,28091648941.868816
479.375,28091635712.816216
479.374,28091622593.160316
479.373,28091609582.87275
479.372,28091596681.925186
479.371,28091583890.289307
479.37,28091571207.93683
479.369,28091558634.83948
479.368,28091546170.969032
479.367,28091533816.297256
479.366,28091521570.79596
479.365,28091509434.436966
479.364,28091497407.19213
479.363,28091485489.033314
479.362,28091473679.93243
479.361,28091461979.86138
479.36,28091450388.792114
479.359,28091438906.696587
479.358,28091427533.546776
479.357,28091416269.314697
479.356,28091405113.97236
479.355,28091394067.49182
479.354,28091383129.84515
479.353,28091372301.004433
479.352,28091361580.941772
479.351,28091350969.629307
479.35,28091340467.03918
479.349,28091330073.143566
479.348,28091319787.91466
479.347,28091309611.324665
479.346,28091299543.345814
479.345,28091289583.95035
479.344,28091279733.11056
479.343,28091269990.79872
479.342,28091260356.98714
479.341,28091250831.648155
479.34,28091241414.754105
479.339,28091232106.277355
479.338,28091222906.190292
479.337,28091213814.465324
479.336,28091204831.074863
479.335,28091195955.99136
479.334,28091187189.187267
479.333,28091178530.635063
479.332,28091169980.30724
479.331,28091161538.17631
479.33,28091153204.214817
479.329,28091144978.395287
479.328,28091136860.690304
479.327,28091128851.07244
479.326,28091120949.51431
479.325,28091113155.98851
479.324,28091105470.46769
479.323,28091097892.9245
479.322,28091090423.331608
479.321,28091083061.661694
479.32,28091075807.887463
479.319,28091068661.98164
479.318,28091061623.916954
479.317,28091054693.666157
479.316,28091047871.202015
479.315,28091041156.49732
479.314,28091034549.524857
479.313,28091028050.257454
479.312,28091021658.667942
479.311,28091015374.729156
479.31,28091009198.413975
479.309,28091003129.695267
479.308,28090997168.545925
479.307,28090991314.93887
479.306,28090985568.84701
479.305,28090979930.243294
479.304,28090974399.100674
479.303,28090968975.392124
479.302,28090963659.090614
479.301,28090958450.16916
479.3,28090953348.600765
479.299,28090948354.35846
479.298,28090943467.41529
479.297,28090938687.74431
479.296,28090934015.318592
479.295,28090929450.111217
479.294,28090924992.095287
479.293,28090920641.24392
479.292,28090916397.53024
479.291,28090912260.92739
479.29,28090908231.408524
479.289,28090904308.946808
479.288,28090900493.515434
479.287,28090896785.08759
479.286,28090893183.63649
479.285,28090889689.135357
479.284,28090886301.557423
479.283,28090883020.87594
479.282,28090879847.06417
479.281,28090876780.095394
479.28,28090873819.942898
479.279,28090870966.579987
479.278,28090868219.979965
479.277,28090865580.116173
479.276,28090863046.96194
479.275,28090860620.490635
479.274,28090858300.675606
479.273,28090856087.490242
479.272,28090853980.907925
479.271,28090851980.90207
479.27,28090850087.446083
479.269,28090848300.513393
479.268,28090846620.077442
479.267,28090845046.11168
479.266,28090843578.589573
479.265,28090842217.484592
479.264,28090840962.77023
479.263,28090839814.419983
479.262,28090838772.407368
479.261,28090837836.705906
479.26,28090837007.289124
479.259,28090836284.13058
479.258,28090835667.203827
479.257,28090835156.48243
479.256,28090834751.93998
479.255,28090834453.550064
479.254,28090834261.286278
479.253,28090834175.12225
479.252,28090834195.031597
479.251,28090834320.98796
479.25,28090834552.964993
479.249,28090834890.936344
479.248,28090835334.875687
479.247,28090835884.756706
479.246,28090836540.553097
479.245,28090837302.238556
479.244,28090838169.786797
479.243,28090839143.171543
479.242,28090840222.366535
479.241,28090841407.345516
479.24,28090842698.08224
479.239,28090844094.55048
479.238,28090845596.724007
479.237,28090847204.57661
479.236,28090848918.08209
479.235,28090850737.214245
479.234,28090852661.946903
479.233,28090854692.2539
479.232,28090856828.10906
479.231,28090859069.486237
479.23,28090861416.35929
479.229,28090863868.70209
479.228,28090866426.488514
479.227,28090869089.69246
479.226,28090871858.287807
479.225,28090874732.248486
479.224,28090877711.5484
479.223,28090880796.161484
479.222,28090883986.061672
479.221,28090887281.222927
479.22,28090890681.619183
479.219,28090894187.224422
479.218,28090897798.01261
479.217,28090901513.95775
479.216,28090905335.03382
479.215,28090909261.21484
479.214,28090913292.474808
479.213,28090917428.78776
479.212,28090921670.127728
479.211,28090926016.468746
479.21,28090930467.784878
479.209,28090935024.050167
479.208,28090939685.238705
479.207,28090944451.324554
479.206,28090949322.281807
479.205,28090954298.084568
479.204,28090959378.706936
479.203,28090964564.123024
479.202,28090969854.30696
479.201,28090975249.232876
479.2,28090980748.874916
479.199,28090986353.207233
479.198,28090992062.203983
479.197,28090997875.83933
479.196,28091003794.08746
479.195,28091009816.922543
479.194,28091015944.318794
479.193,28091022176.250404
479.192,28091028512.69159
479.191,28091034953.616566
479.19,28091041498.999565
479.189,28091048148.81482
479.188,28091054903.036587
479.187,28091061761.639114
479.186,28091068724.59666
479.185,28091075791.8835
479.184,28091082963.473915
479.183,28091090239.342194
479.182,28091097619.462624
479.181,28091105103.809513
479.18,28091112692.35718
479.179,28091120385.07995
479.178,28091128181.95213
479.177,28091136082.94808
479.176,28091144088.042137
479.175,28091152197.20865
479.174,28091160410.42198
479.173,28091168727.656506
479.172,28091177148.886604
479.171,28091185674.08665
479.17,28091194303.23105
479.169,28091203036.294197
479.168,28091211873.250504
479.167,28091220814.074387
479.166,28091229858.74027
479.165,28091239007.22259
479.164,28091248259.495785
479.163,28091257615.534306
479.162,28091267075.312603
479.161,28091276638.805153
479.16,28091286305.986416
479.159,28091296076.830875
479.158,28091305951.31302
479.157,28091315929.407345
479.156,28091326011.08835
479.155,28091336196.330544
479.154,28091346485.10845
479.153,28091356877.3966
479.152,28091367373.16951
479.151,28091377972.401733
479.15,28091388675.067814
479.149,28091399481.142307
479.148,28091410390.599773
479.147,28091421403.41479
479.146,28091432519.561928
479.145,28091443739.015778
479.144,28091455061.750923
479.143,28091466487.741974
479.142,28091478016.96354
479.141,28091489649.390224
479.14,28091501384.996655
479.139,28091513223.757458
479.138,28091525165.647278
479.137,28091537210.640747
479.136,28091549358.71253
479.135,28091561609.83727
479.134,28091573963.98964
479.133,28091586421.144314
479.132,28091598981.27597
479.131,28091611644.3593
479.13,28091624410.36898
479.129,28091637279.27973
479.128,28091650251.066254
479.127,28091663325.703262
479.126,28091676503.16548
479.125,28091689783.42763
479.124,28091703166.464462
479.123,28091716652.25071
479.122,28091730240.761124
479.121,28091743931.970463
479.12,28091757725.85349
479.119,28091771622.38498
479.118,28091785621.5397
479.117,28091799723.29245
479.116,28091813927.618008
479.115,28091828234.491184
479.114,28091842643.886776
479.113,28091857155.7796
479.112,28091871770.14447
479.111,28091886486.956215
479.11,28091901306.18967
479.109,28091916227.819675
479.108,28091931251.821068
479.107,28091946378.16871
479.106,28091961606.837463
479.105,28091976937.80218
479.104,28091992371.037743
479.103,28092007906.51904
479.102,28092023544.220943
479.101,28092039284.118355
479.1,28092055126.18617
479.099,28092071070.399284
479.098,28092087116.732635
479.097,28092103265.161125
479.096,28092119515.65969
479.095,28092135868.203247
479.094,28092152322.766758
479.093,28092168879.32515
479.092,28092185537.853386
479.091,28092202298.32642
479.09,28092219160.71922
479.089,28092236125.006752
479.088,28092253191.164005
479.087,28092270359.16595
479.086,28092287628.987595
479.085,28092305000.603924
479.084,28092322473.989956
479.083,28092340049.120686
479.082,28092357725.971138
479.081,28092375504.51634
479.08,28092393384.731308
479.079,28092411366.5911
479.078,28092429450.07074
479.077,28092447635.145283
479.076,28092465921.789787
479.075,28092484309.97932
479.074,28092502799.688934
479.073,28092521390.89371
479.072,28092540083.56874
479.071,28092558877.689102
479.07,28092577773.22989
479.069,28092596770.166195
479.068,28092615868.47314
479.067,28092635068.125824
479.066,28092654369.099377
479.065,28092673771.36891
479.064,28092693274.909565
479.063,28092712879.696476
479.062,28092732585.704784
479.061,28092752392.909637
479.06,28092772301.2862
479.059,28092792310.809635
479.058,28092812421.455097
479.057,28092832633.19777
479.056,28092852946.012836
479.055,28092873359.875477
479.054,28092893874.760883
479.053,28092914490.644257
479.052,28092935207.50081
479.051,28092956025.305744
479.05,28092976944.034283
479.049,28092997963.661644
479.048,28093019084.163063
479.047,28093040305.513775
479.046,28093061627.689014
479.045,28093083050.664036
479.044,28093104574.414093
479.043,28093126198.91444
479.042,28093147924.140347
479.041,28093169750.06709
479.04,28093191676.669937
479.039,28093213703.924187
479.038,28093235831.805107
479.037,28093258060.28801
479.036,28093280389.3482
479.035,28093302818.96098
479.034,28093325349.10166
479.033,28093347979.745564
479.032,28093370710.86801
479.031,28093393542.444347
479.03,28093416474.449898
479.029,28093439506.860016
479.028,28093462639.650043
479.027,28093485872.795338
479.026,28093509206.271263
479.025,28093532640.05319
479.024,28093556174.116478
479.023,28093579808.43652
479.022,28093603542.988697
479.021,28093627377.748398
479.02,28093651312.69102
479.019,28093675347.791977
479.018,28093699483.02666
479.017,28093723718.37049
479.016,28093748053.79889
479.015,28093772489.28729
479.014,28093797024.811115
479.013,28093821660.345806
479.012,28093846395.866806
479.011,28093871231.34956
479.01,28093896166.76953
479.009,28093921202.10218
479.008,28093946337.322968
479.007,28093971572.40737
479.006,28093996907.330868
479.005,28094022342.06895
479.004,28094047876.597095
479.003,28094073510.890804
479.002,28094099244.925575
479.001,28094125078.67693
479.0,28094151012.120365
478.999,28094177045.231403
478.998,28094203177.985577
478.997,28094229410.358414
478.996,28094255742.325443
478.995,28094282166.602108
478.994,28094308683.16398
478.993,28094335291.98661
478.992,28094361993.04558
478.991,28094388786.31534
478.99,28094415671.77034
478.989,28094442649.385036
478.988,28094469719.13393
478.987,28094496880.991547
478.986,28094524134.932446
478.985,28094551480.93122
478.984,28094578918.96251
478.983,28094606449.00096
478.982,28094634071.021267
478.981,28094661784.99816
478.98,28094689590.9064
478.979,28094717488.720764
478.978,28094745478.416077
478.977,28094773559.967194
478.976,28094801733.349
478.975,28094829998.536392
478.974,28094858355.504333
478.973,28094886804.227776
478.972,28094915344.68174
478.971,28094943976.841255
478.97,28094972700.681377
478.969,28095001516.1772
478.968,28095030423.303852
478.967,28095059422.036472
478.966,28095088512.350243
478.965,28095117694.220367
478.964,28095146967.62208
478.963,28095176332.530647
478.962,28095205788.92136
478.961,28095235336.769516
478.96,28095264976.05048
478.959,28095294706.739613
478.958,28095324528.812317
478.957,28095354442.24401
478.956,28095384447.01015
478.955,28095414543.086205
478.954,28095444730.447685
478.953,28095475009.07011
478.952,28095505378.92904
478.951,28095535840.000046
478.95,28095566392.258743
478.949,28095597035.68075
478.948,28095627770.241722
478.947,28095658595.91734
478.946,28095689512.683304
478.945,28095720520.515335
478.944,28095751619.389187
478.943,28095782809.28064
478.942,28095814090.165478
478.941,28095845462.019535
478.94,28095876924.81865
478.939,28095908478.538685
478.938,28095940123.155537
478.937,28095971858.645115
478.936,28096003684.98335
478.935,28096035602.146206
478.934,28096067610.109653
478.933,28096099708.849705
478.932,28096131898.342377
478.931,28096164178.563713
478.93,28096196549.489784
478.929,28096229011.096672
478.928,28096261563.36049
478.927,28096294206.257366
478.926,28096326939.76345
478.925,28096359763.854916
478.924,28096392678.507957
478.923,28096425683.698776
478.922,28096458779.403614
478.921,28096491965.59873
478.92,28096525242.260372
478.919,28096558609.364857
478.918,28096592066.888485
478.917,28096625614.807587
478.916,28096659253.098522
478.915,28096692981.737656
478.914,28096726800.701366
478.913,28096760709.966084
478.912,28096794709.508213
478.911,28096828799.30421
478.91,28096862979.330544
478.909,28096897249.563686
478.908,28096931609.980145
478.907,28096966060.556435
478.906,28097000601.269096
478.905,28097035232.09468
478.904,28097069953.00976
478.903,28097104763.99093
478.902,28097139665.01479
478.901,28097174656.05797
478.9,28097209737.097115
478.899,28097244908.108875
478.898,28097280169.069935
478.897,28097315519.956985
478.896,28097350960.746735
478.895,28097386491.415913
478.894,28097422111.941257
478.893,28097457822.299534
478.892,28097493622.46752
478.891,28097529512.422005
478.89,28097565492.139786
478.889,28097601561.59771
478.888,28097637720.772594
478.887,28097673969.64131
478.886,28097710308.18072
478.885,28097746736.36773
478.884,28097783254.179214
478.883,28097819861.592113
478.882,28097856558.583347
478.881,28097893345.129868
478.88,28097930221.208645
478.879,28097967186.79665
478.878,28098004241.87088
478.877,28098041386.408333
478.876,28098078620.386047
478.875,28098115943.78105
478.874,28098153356.5704
478.873,28098190858.731155
478.872,28098228450.240402
478.871,28098266131.07523
478.87,28098303901.21275
478.869,28098341760.63008
478.868,28098379709.304363
478.867,28098417747.212753
478.866,28098455874.33241
478.865,28098494090.640507
478.864,28098532396.11424
478.863,28098570790.730816
478.862,28098609274.467445
478.861,28098647847.301365
478.86,28098686509.209816
478.859,28098725260.17006
478.858,28098764100.159367
478.857,28098803029.15502
478.856,28098842047.134323
478.855,28098881154.074577
478.854,28098920349.953102
478.853,28098959634.747242
478.852,28098999008.43434
478.851,28099038470.991756
478.85,28099078022.396866
478.849,28099117662.627052
478.848,28099157391.65971
478.847,28099197209.472248
478.846,28099237116.042095
478.845,28099277111.346676
478.844,28099317195.36344
478.843,28099357368.069855
478.842,28099397629.443375
478.841,28099437979.461487
478.84,28099478418.101685
478.839,28099518945.34148
478.838,28099559561.15838
478.837,28099600265.529907
478.836,28099641058.433613
478.835,28099681939.847042
478.834,28099722909.74776
478.833,28099763968.113335
478.832,28099805114.92136
478.831,28099846350.149418
478.83,28099887673.775124
478.829,28099929085.776096
478.828,28099970586.12996
478.827,28100012174.81436
478.826,28100053851.806942
478.825,28100095617.085365
478.824,28100137470.627304
478.823,28100179412.410442
478.822,28100221442.41247
478.821,28100263560.6111
478.82,28100305766.98404
478.819,28100348061.509007
478.818,28100390444.163746
478.817,28100432914.926
478.816,28100475473.773525
478.815,28100518120.684086
478.814,28100560855.635456
478.813,28100603678.60543
478.812,28100646589.5718
478.811,28100689588.512363
478.81,28100732675.40494
478.809,28100775850.227364
478.808,28100819112.957466
478.807,28100862463.573093
478.806,28100905902.0521
478.805,28100949428.372353
478.804,28100993042.511726
478.803,28101036744.448093
478.802,28101080534.159367
478.801,28101124411.623436
478.8,28101168376.818222
478.799,28101212429.72164
478.798,28101256570.31163
478.797,28101300798.56613
478.796,28101345114.463085
478.795,28101389517.980457
478.794,28101434009.096222
478.793,28101478587.788353
478.792,28101523254.034832
478.791,28101568007.813663
478.79,28101612849.102844
478.789,28101657777.880394
478.788,28101702794.124332
478.787,28101747897.8127
478.786,28101793088.923523
478.785,28101838367.43486
478.784,28101883733.32477
478.783,28101929186.571323
478.782,28101974727.152588
478.781,28102020355.046646
478.78,28102066070.2316
478.779,28102111872.685547
478.778,28102157762.386604
478.777,28102203739.312878
478.776,28102249803.4425
478.775,28102295954.753613
478.774,28102342193.22435
478.773,28102388518.832867
478.772,28102434931.557335
478.771,28102481431.37591
478.77,28102528018.266773
478.769,28102574692.208115
478.768,28102621453.17812
478.767,28102668301.154995
478.766,28102715236.116955
478.765,28102762258.042206
478.764,28102809366.908985
478.763,28102856562.695526
478.762,28102903845.380062
478.761,28102951214.940853
478.76,28102998671.35615
478.759,28103046214.604225
478.758,28103093844.66334
478.757,28103141561.511795
478.756,28103189365.12786
478.755,28103237255.48985
478.754,28103285232.576057
478.753,28103333296.364796
478.752,28103381446.83439
478.751,28103429683.96317
478.75,28103478007.72947
478.749,28103526418.111626
478.748,28103574915.087994
478.747,28103623498.63693
478.746,28103672168.73681
478.745,28103720925.36599
478.744,28103769768.502865
478.743,28103818698.125816
478.742,28103867714.213245
478.741,28103916816.743546
478.74,28103966005.695137
478.739,28104015281.046432
478.738,28104064642.775856
478.737,28104114090.861843
478.736,28104163625.28283
478.735,28104213246.01726
478.734,28104262953.0436
478.733,28104312746.340298
478.732,28104362625.885826
478.731,28104412591.658665
478.73,28104462643.637287
478.729,28104512781.80019
478.728,28104563006.12587
478.727,28104613316.592827
478.726,28104663713.17957
478.725,28104714195.86462
478.724,28104764764.6265
478.723,28104815419.44374
478.722,28104866160.294888
478.721,28104916987.158474
478.72,28104967900.01306
478.719,28105018898.837204
478.718,28105069983.60947
478.717,28105121154.30843
478.716,28105172410.91267
478.715,28105223753.400764
478.714,28105275181.751312
478.713,28105326695.942917
478.712,28105378295.95418
478.711,28105429981.763718
478.71,28105481753.350143
478.709,28105533610.69209
